State,Commodity,Arrival_Date,Min_Price,Max_Price,Modal_Price
Uttar Pradesh,Mustard,10-01-2015,3600,3640,3620
Uttar Pradesh,Mustard,16-01-2015,3550,3570,3560
Uttar Pradesh,Mustard,02-02-2015,3370,3400,3390
Uttar Pradesh,Mustard,12-02-2015,3365,3400,3380
Uttar Pradesh,Mustard,17-02-2015,3380,3420,3400
Uttar Pradesh,Mustard,20-02-2015,3415,3450,3425
Uttar Pradesh,Mustard,21-02-2015,3420,3460,3440
Uttar Pradesh,Mustard,24-02-2015,3420,3445,3430
Uttar Pradesh,Mustard,11-03-2015,3440,3460,3450
Uttar Pradesh,Mustard,13-03-2015,3360,3420,3400
Uttar Pradesh,Mustard,18-03-2015,3350,3370,3360
Uttar Pradesh,Mustard,20-03-2015,3310,3330,3320
Uttar Pradesh,Mustard,24-03-2015,3315,3335,3325
Uttar Pradesh,Mustard,03-04-2015,3250,3270,3260
Uttar Pradesh,Mustard,15-04-2015,0,0,3475
Uttar Pradesh,Mustard,20-04-2015,0,0,3350
Uttar Pradesh,Mustard,23-04-2015,0,0,3440
Uttar Pradesh,Mustard,24-04-2015,2200,2600,2400
Uttar Pradesh,Mustard,01-05-2015,0,0,3520
Uttar Pradesh,Mustard,05-05-2015,0,0,3470
Uttar Pradesh,Mustard,09-05-2015,0,0,3450
Uttar Pradesh,Mustard,11-05-2015,0,0,3445
Uttar Pradesh,Mustard,14-05-2015,3400,3440,3425
Uttar Pradesh,Mustard,25-05-2015,0,0,3560
Uttar Pradesh,Mustard,28-05-2015,3590,3620,3600
Uttar Pradesh,Mustard,01-06-2015,3680,3720,3690
Uttar Pradesh,Mustard,02-06-2015,3680,3725,3700
Uttar Pradesh,Mustard,10-06-2015,3730,3780,3750
Uttar Pradesh,Mustard,12-06-2015,3835,3900,3865
Uttar Pradesh,Mustard,15-06-2015,3900,3965,3950
Uttar Pradesh,Mustard,16-07-2015,0,0,3945
Uttar Pradesh,Mustard,23-07-2015,0,0,3925
Uttar Pradesh,Mustard,29-07-2015,0,0,3935
Uttar Pradesh,Mustard,30-07-2015,0,0,3930
Uttar Pradesh,Mustard,01-08-2015,0,0,3960
Uttar Pradesh,Mustard,03-08-2015,0,0,3950
Uttar Pradesh,Mustard,13-08-2015,0,0,3955
Uttar Pradesh,Mustard,20-08-2015,0,0,3970
Uttar Pradesh,Mustard,21-08-2015,0,0,3950
Uttar Pradesh,Mustard,26-08-2015,0,0,3975
Uttar Pradesh,Mustard,15-09-2015,0,0,3850
Uttar Pradesh,Mustard,18-09-2015,0,0,3875
Uttar Pradesh,Mustard,01-10-2015,0,0,3950
Uttar Pradesh,Mustard,09-10-2015,0,0,3985
Uttar Pradesh,Mustard,10-10-2015,0,0,4000
Uttar Pradesh,Mustard,13-10-2015,0,0,4100
Uttar Pradesh,Mustard,27-10-2015,0,0,4330
Uttar Pradesh,Mustard,13-11-2015,0,0,4380
Uttar Pradesh,Mustard,28-11-2015,0,0,4330
Uttar Pradesh,Mustard,01-12-2015,0,0,4330
Uttar Pradesh,Mustard,12-12-2015,0,0,4345
Uttar Pradesh,Mustard,24-12-2015,0,0,4320
Uttar Pradesh,Mustard,28-12-2015,0,0,4320
Uttar Pradesh,Mustard,20-10-2014,3230,3380,3360
Uttar Pradesh,Mustard,12-11-2014,0,0,3165
Uttar Pradesh,Mustard,15-11-2014,0,0,3160
Uttar Pradesh,Mustard,03-12-2014,0,0,3210
Uttar Pradesh,Mustard,17-12-2014,0,0,3240
Uttar Pradesh,Mustard,25-12-2014,3570,3590,3580
Uttar Pradesh,Mustard,09-01-2014,3210,3230,3220
Uttar Pradesh,Mustard,13-01-2014,3210,3225,3215
Uttar Pradesh,Mustard,14-01-2014,3210,3230,3220
Uttar Pradesh,Mustard,16-01-2014,3190,3210,3200
Uttar Pradesh,Mustard,23-01-2014,3200,3220,3210
Uttar Pradesh,Mustard,30-01-2014,3210,3230,3220
Uttar Pradesh,Mustard,05-02-2014,3220,3230,3225
Uttar Pradesh,Mustard,13-02-2014,3165,3185,3175
Uttar Pradesh,Mustard,21-02-2014,3155,3175,3165
Uttar Pradesh,Mustard,22-02-2014,3165,3185,3175
Uttar Pradesh,Mustard,26-02-2014,3155,3175,3165
Uttar Pradesh,Mustard,27-02-2014,3145,3165,3155
Uttar Pradesh,Mustard,01-03-2014,3170,3190,3180
Uttar Pradesh,Mustard,06-03-2014,3190,3210,3200
Uttar Pradesh,Mustard,18-03-2014,3185,3200,3195
Uttar Pradesh,Mustard,26-03-2014,3140,3160,3150
Uttar Pradesh,Mustard,28-03-2014,3115,3135,3125
Uttar Pradesh,Mustard,01-04-2014,3150,3165,3160
Uttar Pradesh,Mustard,04-04-2014,3225,3250,3240
Uttar Pradesh,Mustard,07-04-2014,3225,3260,3250
Uttar Pradesh,Mustard,02-05-2014,3190,3210,3200
Uttar Pradesh,Mustard,03-05-2014,3200,3220,3210
Uttar Pradesh,Mustard,13-05-2014,3200,3220,3210
Uttar Pradesh,Mustard,17-05-2014,3220,3240,3230
Uttar Pradesh,Mustard,22-05-2014,3210,3230,3220
Uttar Pradesh,Mustard,27-05-2014,3180,3210,3200
Uttar Pradesh,Mustard,28-05-2014,3200,3230,3215
Uttar Pradesh,Mustard,11-06-2014,3180,3200,3190
Uttar Pradesh,Mustard,12-06-2014,3165,3185,3175
Uttar Pradesh,Mustard,19-06-2014,3110,3130,3120
Uttar Pradesh,Mustard,24-07-2014,3040,3060,3050
Uttar Pradesh,Mustard,25-07-2014,3030,3050,3040
Uttar Pradesh,Mustard,26-07-2014,3045,3065,3055
Uttar Pradesh,Mustard,02-08-2014,3045,3065,3055
Uttar Pradesh,Mustard,08-08-2014,3045,3065,3055
Uttar Pradesh,Mustard,16-08-2014,3075,3095,3085
Uttar Pradesh,Mustard,22-08-2014,3115,3135,3125
Uttar Pradesh,Mustard,26-08-2014,3140,3160,3150
Uttar Pradesh,Mustard,30-08-2014,3160,3180,3170
Uttar Pradesh,Mustard,11-09-2014,3155,3175,3165
Uttar Pradesh,Mustard,17-09-2014,3185,3210,3195
Uttar Pradesh,Mustard,20-09-2014,3180,3200,3190
Uttar Pradesh,Mustard,03-10-2014,3230,3250,3240
Uttar Pradesh,Mustard,06-10-2014,3210,3230,3220
Uttar Pradesh,Mustard,07-10-2014,3225,3245,3235
Uttar Pradesh,Mustard,04-11-2014,3225,3245,3235
Uttar Pradesh,Mustard,06-11-2014,3180,3220,3200
Uttar Pradesh,Mustard,25-03-2018,4000,4000,4000
Uttar Pradesh,Mustard,01-04-2018,4000,4000,4000
Uttar Pradesh,Mustard,12-04-2018,4000,4000,4000
Uttar Pradesh,Mustard,13-04-2018,4000,4000,4000
Uttar Pradesh,Mustard,10-07-2018,3500,3700,3700
Uttar Pradesh,Mustard,17-07-2018,3500,3750,3600
Uttar Pradesh,Mustard,02-02-2016,0,0,4360
Uttar Pradesh,Mustard,16-02-2016,0,0,4000
Uttar Pradesh,Mustard,20-02-2016,0,0,3500
Uttar Pradesh,Mustard,25-02-2016,0,0,3400
Uttar Pradesh,Mustard,07-03-2016,0,0,3250
Uttar Pradesh,Mustard,12-03-2016,0,0,3285
Uttar Pradesh,Mustard,14-03-2016,0,0,3270
Uttar Pradesh,Mustard,15-03-2016,0,0,3300
Uttar Pradesh,Mustard,19-03-2016,0,0,3400
Uttar Pradesh,Mustard,28-03-2016,0,0,3380
Uttar Pradesh,Mustard,05-04-2016,0,0,3480
Uttar Pradesh,Mustard,21-04-2016,0,0,3760
Uttar Pradesh,Mustard,23-04-2016,0,0,3850
Uttar Pradesh,Mustard,11-05-2016,0,0,4100
Uttar Pradesh,Mustard,23-05-2016,0,0,4125
Uttar Pradesh,Mustard,30-05-2016,0,0,4120
Uttar Pradesh,Mustard,01-06-2016,0,0,4130
Uttar Pradesh,Mustard,02-06-2016,0,0,4120
Uttar Pradesh,Mustard,07-06-2016,0,0,4125
Uttar Pradesh,Mustard,21-06-2016,0,0,4135
Uttar Pradesh,Mustard,24-06-2016,0,0,4130
Uttar Pradesh,Mustard,04-07-2016,0,0,4130
Uttar Pradesh,Mustard,22-07-2016,0,0,4150
Uttar Pradesh,Mustard,23-07-2016,0,0,4160
Uttar Pradesh,Mustard,02-08-2016,4170,4190,4180
Uttar Pradesh,Mustard,03-08-2016,4180,4220,4200
Uttar Pradesh,Mustard,08-08-2016,4230,4260,4250
Uttar Pradesh,Mustard,11-08-2016,4260,4280,4270
Uttar Pradesh,Mustard,13-08-2016,4270,4320,4300
Uttar Pradesh,Mustard,25-08-2016,4250,4280,4270
Uttar Pradesh,Mustard,08-09-2016,4250,4290,4270
Uttar Pradesh,Mustard,09-09-2016,4280,4330,4300
Uttar Pradesh,Mustard,10-09-2016,4300,4350,4320
Uttar Pradesh,Mustard,22-09-2016,4280,4320,4300
Uttar Pradesh,Mustard,29-09-2016,4280,4320,4300
Uttar Pradesh,Mustard,01-01-2016,0,0,4340
Uttar Pradesh,Mustard,02-01-2016,0,0,4350
Uttar Pradesh,Mustard,04-01-2016,0,0,4335
Uttar Pradesh,Mustard,05-01-2016,0,0,4345
Uttar Pradesh,Mustard,11-01-2016,0,0,4420
Uttar Pradesh,Mustard,15-01-2016,0,0,4480
Uttar Pradesh,Mustard,16-01-2016,0,0,4500
Uttar Pradesh,Mustard,20-01-2016,0,0,4520
Uttar Pradesh,Mustard,31-03-2017,0,0,3250
Uttar Pradesh,Mustard,31-05-2017,3250,3400,3330
Uttar Pradesh,Mustard Oil,01-10-2019,8800,9000,8900
Uttar Pradesh,Mustard Oil,09-10-2019,8900,9090,9000
Uttar Pradesh,Mustard Oil,14-10-2019,8900,9090,9000
Uttar Pradesh,Mustard Oil,19-10-2019,8900,9100,9000
Uttar Pradesh,Mustard Oil,28-10-2019,8800,9000,8900
Uttar Pradesh,Mustard Oil,08-11-2019,8900,9100,9000
Uttar Pradesh,Mustard Oil,09-11-2019,8900,9050,9000
Uttar Pradesh,Mustard Oil,15-11-2019,9000,9100,9020
Uttar Pradesh,Mustard Oil,16-11-2019,3500,3650,3600
Uttar Pradesh,Mustard Oil,18-11-2019,9000,9200,9100
Uttar Pradesh,Mustard Oil,23-11-2019,9000,9200,9100
Uttar Pradesh,Mustard Oil,26-11-2019,9000,9200,9100
Uttar Pradesh,Mustard Oil,28-11-2019,9000,9200,9100
Uttar Pradesh,Mustard Oil,29-11-2019,9000,9200,9100
Uttar Pradesh,Mustard Oil,09-12-2019,9000,9100,9050
Uttar Pradesh,Mustard Oil,19-12-2019,9100,9250,9200
Uttar Pradesh,Mustard Oil,23-12-2019,9100,9230,9200
Uttar Pradesh,Mustard Oil,26-12-2019,9000,9300,9200
Uttar Pradesh,Mustard Oil,28-12-2019,9000,9200,9150
Uttar Pradesh,Mustard,04-01-2020,3900,4050,4000
Uttar Pradesh,Mustard,10-01-2020,3900,4100,4000
Uttar Pradesh,Mustard,15-01-2020,4000,4100,4040
Uttar Pradesh,Mustard,17-01-2020,3900,4020,4000
Uttar Pradesh,Mustard,25-01-2020,3700,3900,3800
Uttar Pradesh,Mustard,27-01-2020,3700,3900,3800
Uttar Pradesh,Mustard,31-01-2020,3780,3820,3800
Uttar Pradesh,Mustard,03-02-2020,3780,3890,3800
Uttar Pradesh,Mustard,04-02-2020,3700,3800,3750
Uttar Pradesh,Mustard,11-02-2020,3700,3850,3800
Uttar Pradesh,Mustard,14-02-2020,3650,3800,3700
Uttar Pradesh,Mustard,17-02-2020,3780,3850,3800
Uttar Pradesh,Mustard,18-02-2020,3700,3850,3800
Uttar Pradesh,Mustard,20-02-2020,3780,3850,3800
Uttar Pradesh,Mustard,21-02-2020,3780,3850,3800
Uttar Pradesh,Mustard,25-02-2020,3700,3850,3800
Uttar Pradesh,Mustard,26-02-2020,3700,3800,3750
Uttar Pradesh,Mustard,18-03-2020,3700,3850,3800
Uttar Pradesh,Mustard,21-04-2020,3700,3850,3800
Uttar Pradesh,Mustard,22-04-2020,3700,3850,3800
Uttar Pradesh,Mustard,02-05-2020,3700,3850,3800
Uttar Pradesh,Mustard,06-05-2020,3700,3850,3800
Uttar Pradesh,Mustard,12-05-2020,3800,3900,3850
Uttar Pradesh,Mustard,16-05-2020,3800,4000,3900
Uttar Pradesh,Mustard,17-05-2020,3850,3920,3900
Uttar Pradesh,Mustard,20-05-2020,3800,4000,3900
Uttar Pradesh,Mustard,28-05-2020,4000,4200,4100
Uttar Pradesh,Mustard,29-05-2020,4000,4200,4100
Uttar Pradesh,Mustard,30-05-2020,4000,4200,4100
Uttar Pradesh,Mustard,31-05-2020,4000,4120,4100
Uttar Pradesh,Mustard,01-06-2020,4000,4120,4100
Uttar Pradesh,Mustard,04-06-2020,4000,4100,4020
Uttar Pradesh,Mustard,05-06-2020,4000,4100,4040
Uttar Pradesh,Mustard,07-07-2020,4250,4320,4300
Uttar Pradesh,Mustard,09-07-2020,4230,4320,4300
Uttar Pradesh,Mustard,16-07-2020,4300,4450,4400
Uttar Pradesh,Mustard,22-07-2020,4400,4500,4450
Uttar Pradesh,Mustard,23-07-2020,4400,4500,4450
Uttar Pradesh,Mustard,24-07-2020,4400,4500,4450
Uttar Pradesh,Mustard,28-07-2020,4200,4450,4400
Uttar Pradesh,Mustard,29-07-2020,4300,4450,4400
Uttar Pradesh,Mustard,31-07-2020,4400,4560,4500
Uttar Pradesh,Mustard,03-08-2020,4400,4540,4500
Uttar Pradesh,Mustard,06-08-2020,4300,4450,4400
Uttar Pradesh,Mustard,10-08-2020,4400,4560,4500
Uttar Pradesh,Mustard,12-08-2020,4500,4600,4560
Uttar Pradesh,Mustard,13-08-2020,4450,4560,4500
Uttar Pradesh,Mustard,18-08-2020,4400,4560,4500
Uttar Pradesh,Mustard,24-08-2020,4450,4560,4500
Uttar Pradesh,Mustard,25-08-2020,4500,4650,4600
Uttar Pradesh,Mustard,02-09-2020,4500,4650,4600
Uttar Pradesh,Mustard,18-09-2020,4700,4900,4800
Uttar Pradesh,Mustard,28-09-2020,4700,4800,4750
Uttar Pradesh,Mustard,30-09-2020,4600,4800,4750
Uttar Pradesh,Mustard,03-10-2020,4700,4900,4800
Uttar Pradesh,Mustard,05-10-2020,4700,4890,4800
Uttar Pradesh,Mustard,12-10-2020,4700,4900,4860
Uttar Pradesh,Mustard,21-10-2020,4900,5000,4950
Uttar Pradesh,Mustard,24-10-2020,4800,5000,4900
Uttar Pradesh,Mustard,26-10-2020,4800,4980,4900
Uttar Pradesh,Mustard,27-10-2020,4900,5000,4950
Uttar Pradesh,Mustard,04-11-2020,5100,5300,5200
Uttar Pradesh,Mustard,18-11-2020,5200,5350,5300
Uttar Pradesh,Mustard,26-11-2020,5230,5340,5300
Uttar Pradesh,Mustard,01-12-2020,5200,5400,5300
Uttar Pradesh,Mustard,02-12-2020,5200,5400,5300
Uttar Pradesh,Mustard,07-12-2020,5200,5350,5300
Uttar Pradesh,Mustard,15-12-2020,5200,5300,5250
Uttar Pradesh,Mustard,19-12-2020,5100,5300,5200
Uttar Pradesh,Mustard,21-12-2020,5100,5250,5200
Uttar Pradesh,Mustard,23-12-2020,5100,5250,5200
Uttar Pradesh,Mustard,29-01-2019,3700,3710,3705
Uttar Pradesh,Mustard,02-02-2019,3700,3720,3710
Uttar Pradesh,Mustard,09-03-2019,2800,3100,3000
Uttar Pradesh,Mustard,14-03-2019,2800,3050,3000
Uttar Pradesh,Mustard,25-03-2019,2800,3100,3000
Uttar Pradesh,Mustard,03-04-2019,3200,3215,3212
Uttar Pradesh,Mustard,08-04-2019,3100,3210,3200
Uttar Pradesh,Mustard,10-04-2019,3200,3310,3300
Uttar Pradesh,Mustard,19-04-2019,3000,3320,3300
Uttar Pradesh,Mustard,08-05-2019,3500,3570,3560
Uttar Pradesh,Mustard,14-06-2019,3700,4010,4000
Uttar Pradesh,Mustard,05-07-2019,4000,4200,4100
Uttar Pradesh,Mustard,25-07-2019,4000,4100,4050
Uttar Pradesh,Mustard,26-09-2019,3500,3700,3600
Uttar Pradesh,Mustard,01-10-2019,3500,3700,3600
Uttar Pradesh,Mustard,03-10-2019,3500,3670,3600
Uttar Pradesh,Mustard,04-10-2019,3500,3650,3600
Uttar Pradesh,Mustard,11-10-2019,3560,3650,3600
Uttar Pradesh,Mustard,28-10-2019,3500,3650,3600
Uttar Pradesh,Mustard,02-11-2019,3450,3650,3600
Uttar Pradesh,Mustard,07-11-2019,3600,3650,3620
Uttar Pradesh,Mustard,08-11-2019,3560,3620,3600
Uttar Pradesh,Mustard,09-11-2019,3500,3650,3600
Uttar Pradesh,Mustard,12-11-2019,3500,3650,3600
Uttar Pradesh,Mustard,15-11-2019,3500,3620,3600
Uttar Pradesh,Mustard,20-11-2019,3650,3660,3650
Uttar Pradesh,Mustard,04-12-2019,3600,3700,3620
Uttar Pradesh,Mustard,10-12-2019,3600,3680,3650
Uttar Pradesh,Mustard,14-12-2019,3750,3850,3800
Uttar Pradesh,Mustard,16-12-2019,3700,3900,3800
Uttar Pradesh,Mustard,21-12-2019,3800,3900,3850
Uttar Pradesh,Mustard,27-12-2019,4000,4100,4020
Uttar Pradesh,Mustard,28-12-2019,3800,4000,3900
Uttar Pradesh,Mustard,30-12-2019,3900,4000,3950
Uttar Pradesh,Mustard Oil,02-01-2020,9000,9300,9200
Uttar Pradesh,Mustard Oil,04-01-2020,9000,9300,9200
Uttar Pradesh,Mustard Oil,06-01-2020,9000,9230,9200
Uttar Pradesh,Mustard Oil,14-01-2020,9000,9200,9100
Uttar Pradesh,Mustard Oil,15-01-2020,9000,9200,9100
Uttar Pradesh,Mustard Oil,16-01-2020,9100,9250,9200
Uttar Pradesh,Mustard Oil,10-02-2020,9300,9500,9400
Uttar Pradesh,Mustard Oil,11-02-2020,9100,9230,9200
Uttar Pradesh,Mustard Oil,13-02-2020,9400,9560,9500
Uttar Pradesh,Mustard Oil,17-02-2020,9350,9450,9400
Uttar Pradesh,Mustard Oil,18-02-2020,9300,9450,9400
Uttar Pradesh,Mustard Oil,19-02-2020,9400,9560,9500
Uttar Pradesh,Mustard Oil,21-02-2020,9400,9560,9500
Uttar Pradesh,Mustard Oil,02-03-2020,9100,9300,9200
Uttar Pradesh,Mustard Oil,01-04-2020,9300,9450,9400
Uttar Pradesh,Mustard Oil,04-04-2020,9400,9560,9500
Uttar Pradesh,Mustard Oil,14-04-2020,9500,9650,9600
Uttar Pradesh,Mustard Oil,20-04-2020,9500,9650,9600
Uttar Pradesh,Mustard Oil,04-05-2020,9400,9600,9520
Uttar Pradesh,Mustard Oil,05-05-2020,9450,9560,9500
Uttar Pradesh,Mustard Oil,07-05-2020,9400,9560,9500
Uttar Pradesh,Mustard Oil,15-05-2020,9500,9600,9550
Uttar Pradesh,Mustard Oil,09-06-2020,9500,9650,9600
Uttar Pradesh,Mustard Oil,12-06-2020,9500,9650,9600
Uttar Pradesh,Mustard Oil,22-06-2020,9600,9780,9700
Uttar Pradesh,Mustard Oil,03-07-2020,9600,9780,9700
Uttar Pradesh,Mustard Oil,08-07-2020,9600,9780,9700
Uttar Pradesh,Mustard Oil,14-07-2020,9600,9750,9700
Uttar Pradesh,Mustard Oil,29-07-2020,9700,9850,9800
Uttar Pradesh,Mustard Oil,12-08-2020,9800,9900,9840
Uttar Pradesh,Mustard Oil,19-08-2020,9800,10000,9900
Uttar Pradesh,Mustard Oil,26-08-2020,10000,10200,10100
Uttar Pradesh,Mustard Oil,28-08-2020,10000,10200,10100
Uttar Pradesh,Mustard Oil,05-09-2020,10000,10350,10300
Uttar Pradesh,Mustard Oil,07-09-2020,10000,10300,10200
Uttar Pradesh,Mustard Oil,21-09-2020,10200,10400,10300
Uttar Pradesh,Mustard Oil,26-09-2020,10200,10300,10250
Uttar Pradesh,Mustard Oil,09-10-2020,10400,10600,10500
Uttar Pradesh,Mustard Oil,23-10-2020,10300,10600,10500
Uttar Pradesh,Mustard Oil,27-10-2020,10700,10900,10800
Uttar Pradesh,Mustard Oil,28-10-2020,10700,10900,10800
Uttar Pradesh,Mustard Oil,02-11-2020,10700,10900,10800
Uttar Pradesh,Mustard Oil,10-11-2020,10900,11100,11000
Uttar Pradesh,Mustard Oil,12-11-2020,10800,11000,10900
Uttar Pradesh,Mustard Oil,13-11-2020,10900,11100,11000
Uttar Pradesh,Mustard Oil,14-11-2020,10700,10900,10800
Uttar Pradesh,Mustard Oil,19-11-2020,11000,11200,11160
Uttar Pradesh,Mustard Oil,03-12-2020,11200,11340,11300
Uttar Pradesh,Mustard Oil,05-12-2020,11200,11400,11300
Uttar Pradesh,Mustard Oil,16-12-2020,11400,11600,11500
Uttar Pradesh,Mustard Oil,17-12-2020,5100,5250,5200
Uttar Pradesh,Mustard Oil,23-12-2020,11400,11600,11500
Uttar Pradesh,Mustard Oil,05-01-2022,15500,15700,15650
Uttar Pradesh,Mustard Oil,15-01-2022,15600,15780,15700
Uttar Pradesh,Mustard Oil,18-01-2022,15500,15700,15600
Uttar Pradesh,Mustard Oil,20-01-2022,15500,15700,15600
Uttar Pradesh,Mustard Oil,04-02-2022,15500,15700,15600
Uttar Pradesh,Mustard Oil,14-02-2022,15400,15600,15500
Uttar Pradesh,Mustard Oil,15-02-2022,15400,15600,15500
Uttar Pradesh,Mustard Oil,22-02-2022,15400,15600,15500
Uttar Pradesh,Mustard Oil,01-03-2022,15000,15400,15200
Uttar Pradesh,Mustard Oil,02-03-2022,15000,15300,15200
Uttar Pradesh,Mustard Oil,04-03-2022,15100,15300,15200
Uttar Pradesh,Mustard Oil,10-03-2022,15500,15600,15500
Uttar Pradesh,Mustard Oil,30-03-2022,15300,15500,15400
Uttar Pradesh,Mustard Oil,05-04-2022,15300,15500,15400
Uttar Pradesh,Mustard Oil,06-04-2022,15400,15600,15500
Uttar Pradesh,Mustard Oil,07-04-2022,15400,15600,15500
Uttar Pradesh,Mustard Oil,08-04-2022,15500,15700,15600
Uttar Pradesh,Mustard Oil,09-04-2022,15400,15600,15500
Uttar Pradesh,Mustard Oil,22-04-2022,15400,15600,15500
Uttar Pradesh,Mustard Oil,25-04-2022,15400,15600,15500
Uttar Pradesh,Mustard Oil,04-05-2022,15600,15700,15650
Uttar Pradesh,Mustard Oil,06-05-2022,15500,15700,15600
Uttar Pradesh,Mustard Oil,12-05-2022,15300,15500,15400
Uttar Pradesh,Mustard Oil,13-05-2022,15500,15700,15600
Uttar Pradesh,Mustard Oil,03-06-2022,14900,15100,15000
Uttar Pradesh,Mustard Oil,06-06-2022,14900,15100,15000
Uttar Pradesh,Mustard Oil,10-06-2022,15100,15300,15200
Uttar Pradesh,Mustard Oil,13-06-2022,15300,15500,15400
Uttar Pradesh,Mustard Oil,22-06-2022,15100,15300,15200
Uttar Pradesh,Mustard Oil,27-06-2022,15000,15300,15200
Uttar Pradesh,Mustard Oil,12-07-2022,14900,15100,15000
Uttar Pradesh,Mustard Oil,14-07-2022,14700,14900,14800
Uttar Pradesh,Mustard Oil,15-07-2022,14500,14700,14600
Uttar Pradesh,Mustard Oil,20-07-2022,14500,14700,14600
Uttar Pradesh,Mustard Oil,03-08-2022,14300,14500,14400
Uttar Pradesh,Mustard Oil,25-08-2022,14600,14800,14700
Uttar Pradesh,Mustard Oil,27-08-2022,14700,14900,14800
Uttar Pradesh,Mustard Oil,09-09-2022,14500,14700,14600
Uttar Pradesh,Mustard Oil,15-09-2022,14600,14800,14700
Uttar Pradesh,Mustard Oil,17-09-2022,14500,14700,14600
Uttar Pradesh,Mustard Oil,05-10-2022,14400,14560,14500
Uttar Pradesh,Mustard Oil,06-10-2022,14000,14400,14300
Uttar Pradesh,Mustard Oil,08-10-2022,14000,14300,14200
Uttar Pradesh,Mustard Oil,10-10-2022,14200,14400,14300
Uttar Pradesh,Mustard Oil,12-10-2022,14300,14500,14400
Uttar Pradesh,Mustard Oil,13-10-2022,14000,14300,14200
Uttar Pradesh,Mustard Oil,07-11-2022,14500,14900,14800
Uttar Pradesh,Mustard Oil,08-11-2022,14700,15100,15000
Uttar Pradesh,Mustard Oil,14-11-2022,14700,14900,14800
Uttar Pradesh,Mustard Oil,16-11-2022,14700,14900,14800
Uttar Pradesh,Mustard Oil,19-11-2022,14500,14800,14700
Uttar Pradesh,Mustard Oil,25-11-2022,14800,15000,14900
Uttar Pradesh,Mustard Oil,26-11-2022,14700,14900,14800
Uttar Pradesh,Mustard Oil,06-12-2022,14700,14900,14800
Uttar Pradesh,Mustard Oil,07-12-2022,14700,14900,14850
Uttar Pradesh,Mustard Oil,12-12-2022,14700,15000,14800
Uttar Pradesh,Mustard Oil,16-12-2022,14600,14800,14700
Uttar Pradesh,Mustard Oil,17-12-2022,14700,14900,14800
Uttar Pradesh,Mustard Oil,28-12-2022,14700,15000,14800
Uttar Pradesh,Mustard,29-07-2022,6000,6200,6100
Uttar Pradesh,Mustard,30-07-2022,6100,6300,6200
Uttar Pradesh,Mustard,23-08-2022,6100,6300,6220
Uttar Pradesh,Mustard,24-08-2022,6100,6300,6250
Uttar Pradesh,Mustard,05-09-2022,6000,6200,6100
Uttar Pradesh,Mustard,07-09-2022,6000,6100,6050
Uttar Pradesh,Mustard,09-09-2022,6000,6120,6080
Uttar Pradesh,Mustard,14-09-2022,5900,6100,6000
Uttar Pradesh,Mustard,21-09-2022,5900,6100,6020
Uttar Pradesh,Mustard,26-09-2022,5890,6000,5950
Uttar Pradesh,Mustard,27-09-2022,5800,6000,5900
Uttar Pradesh,Mustard,30-09-2022,5900,6100,6000
Uttar Pradesh,Mustard,03-10-2022,5800,6000,5900
Uttar Pradesh,Mustard,04-10-2022,5800,6000,5920
Uttar Pradesh,Mustard,17-10-2022,5950,6150,6050
Uttar Pradesh,Mustard,18-10-2022,5900,6100,6000
Uttar Pradesh,Mustard,19-10-2022,5900,6100,6000
Uttar Pradesh,Mustard,28-10-2022,6100,6200,6150
Uttar Pradesh,Mustard,29-10-2022,6100,6200,6160
Uttar Pradesh,Mustard,31-10-2022,6120,6300,6250
Uttar Pradesh,Mustard,08-11-2022,6300,6500,6400
Uttar Pradesh,Mustard,11-11-2022,6200,6340,6300
Uttar Pradesh,Mustard,12-11-2022,6200,6350,6300
Uttar Pradesh,Mustard,23-11-2022,6200,6350,6300
Uttar Pradesh,Mustard,01-12-2022,6000,6300,6200
Uttar Pradesh,Mustard,02-12-2022,6100,6300,6200
Uttar Pradesh,Mustard,03-12-2022,6100,6300,6200
Uttar Pradesh,Mustard,06-12-2022,6000,6200,6120
Uttar Pradesh,Mustard,09-12-2022,6000,6230,6100
Uttar Pradesh,Mustard,23-12-2022,6100,6200,6150
Uttar Pradesh,Mustard,28-12-2022,6000,6200,6100
Uttar Pradesh,Mustard,10-01-2022,3400,6600,6500
Uttar Pradesh,Mustard,11-01-2022,6600,6800,6700
Uttar Pradesh,Mustard,13-01-2022,6500,6700,6600
Uttar Pradesh,Mustard,15-01-2022,6600,6700,6650
Uttar Pradesh,Mustard,20-01-2022,6700,6900,6800
Uttar Pradesh,Mustard,27-01-2022,6600,6780,6700
Uttar Pradesh,Mustard,31-01-2022,6500,6700,6600
Uttar Pradesh,Mustard,03-02-2022,6500,6760,6620
Uttar Pradesh,Mustard,18-02-2022,6400,6600,6500
Uttar Pradesh,Mustard,21-02-2022,6300,6500,6400
Uttar Pradesh,Mustard,23-02-2022,6300,6500,6400
Uttar Pradesh,Mustard,28-02-2022,6300,6500,6400
Uttar Pradesh,Mustard,02-03-2022,6400,6600,6500
Uttar Pradesh,Mustard,08-03-2022,6100,6300,6200
Uttar Pradesh,Mustard,10-03-2022,6100,6300,6200
Uttar Pradesh,Mustard,14-03-2022,6300,6450,6400
Uttar Pradesh,Mustard,17-03-2022,6200,6350,6300
Uttar Pradesh,Mustard,22-03-2022,6200,6400,6300
Uttar Pradesh,Mustard,23-03-2022,6220,6420,6320
